query_id,query_articleType,query_path,rank,retrieved_id,retrieved_articleType,retrieved_path,distance
5729,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5729.jpg,4,13982,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13982.jpg,0.013586888
5729,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/5729.jpg,5,8256,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/8256.jpg,0.013795655
35626,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/35626.jpg,1,43548,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/43548.jpg,0.024961948
35626,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/35626.jpg,2,15357,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/15357.jpg,0.024974976
35626,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/35626.jpg,3,33537,Flats,./A2_FashionDataset/FashionDataset/train/images_train/33537.jpg,0.03762465
35626,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/35626.jpg,4,26700,Sports Sandals,./A2_FashionDataset/FashionDataset/train/images_train/26700.jpg,0.041551415
35626,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/35626.jpg,5,15369,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/15369.jpg,0.045302406
4274,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4274.jpg,1,6420,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/6420.jpg,0.011774978
4274,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4274.jpg,2,44936,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/44936.jpg,0.014044251
4274,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4274.jpg,3,4120,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4120.jpg,0.014563839
4274,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4274.jpg,4,37240,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/37240.jpg,0.015328391
4274,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4274.jpg,5,3588,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/3588.jpg,0.016127363
51635,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51635.jpg,1,32281,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32281.jpg,0.023175938
51635,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51635.jpg,2,48023,Watches,./A2_FashionDataset/FashionDataset/train/images_train/48023.jpg,0.02566685
51635,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51635.jpg,3,29439,Watches,./A2_FashionDataset/FashionDataset/train/images_train/29439.jpg,0.026306445
51635,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51635.jpg,4,49322,Watches,./A2_FashionDataset/FashionDataset/train/images_train/49322.jpg,0.027644433
51635,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51635.jpg,5,36791,Watches,./A2_FashionDataset/FashionDataset/train/images_train/36791.jpg,0.02984161
33834,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33834.jpg,1,4549,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4549.jpg,0.0026340433
33834,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33834.jpg,2,4339,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4339.jpg,0.0032356922
33834,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33834.jpg,3,22718,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/22718.jpg,0.0033948764
33834,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33834.jpg,4,4345,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/4345.jpg,0.0035127765
33834,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33834.jpg,5,13204,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13204.jpg,0.0035820499
20204,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/20204.jpg,1,10848,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/10848.jpg,0.018267546
20204,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/20204.jpg,2,16444,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/16444.jpg,0.024994124
20204,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/20204.jpg,3,20221,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/20221.jpg,0.036320142
20204,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/20204.jpg,4,19594,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19594.jpg,0.03962884
20204,Sweatshirts,./A2_FashionDataset/FashionDataset/train/images_train/20204.jpg,5,19246,Jackets,./A2_FashionDataset/FashionDataset/train/images_train/19246.jpg,0.043101795
33120,Heels,./A2_FashionDataset/FashionDataset/train/images_train/33120.jpg,1,35806,Heels,./A2_FashionDataset/FashionDataset/train/images_train/35806.jpg,0.07113953
33120,Heels,./A2_FashionDataset/FashionDataset/train/images_train/33120.jpg,2,39580,Heels,./A2_FashionDataset/FashionDataset/train/images_train/39580.jpg,0.109454535
33120,Heels,./A2_FashionDataset/FashionDataset/train/images_train/33120.jpg,3,18558,Heels,./A2_FashionDataset/FashionDataset/train/images_train/18558.jpg,0.115550436
33120,Heels,./A2_FashionDataset/FashionDataset/train/images_train/33120.jpg,4,8172,Heels,./A2_FashionDataset/FashionDataset/train/images_train/8172.jpg,0.11949796
33120,Heels,./A2_FashionDataset/FashionDataset/train/images_train/33120.jpg,5,2630,Flats,./A2_FashionDataset/FashionDataset/train/images_train/2630.jpg,0.11964338
6229,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6229.jpg,1,31371,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/31371.jpg,0.00095374964
6229,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6229.jpg,2,16437,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/16437.jpg,0.0013779263
6229,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6229.jpg,3,18938,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18938.jpg,0.0014996639
6229,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6229.jpg,4,38596,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38596.jpg,0.002122013
6229,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6229.jpg,5,17875,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/17875.jpg,0.0021380195
26783,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26783.jpg,1,46687,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/46687.jpg,0.17552193
26783,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26783.jpg,2,23607,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/23607.jpg,0.21973155
26783,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26783.jpg,3,28248,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/28248.jpg,0.24741544
26783,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26783.jpg,4,44006,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/44006.jpg,0.25340396
26783,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26783.jpg,5,36705,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/36705.jpg,0.25918087
28706,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28706.jpg,1,33033,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/33033.jpg,0.00276198
28706,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28706.jpg,2,11557,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/11557.jpg,0.0037660599
28706,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28706.jpg,3,22748,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22748.jpg,0.006001096
28706,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28706.jpg,4,15100,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/15100.jpg,0.007829831
28706,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28706.jpg,5,28765,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28765.jpg,0.010593307
15120,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/15120.jpg,1,40495,Leggings,./A2_FashionDataset/FashionDataset/train/images_train/40495.jpg,0.14990143
15120,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/15120.jpg,2,45499,Capris,./A2_FashionDataset/FashionDataset/train/images_train/45499.jpg,0.15383543
15120,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/15120.jpg,3,45500,Capris,./A2_FashionDataset/FashionDataset/train/images_train/45500.jpg,0.15474346
15120,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/15120.jpg,4,39753,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/39753.jpg,0.18948251
15120,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/15120.jpg,5,39752,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/39752.jpg,0.18948251
11639,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11639.jpg,1,45029,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45029.jpg,0.032777354
11639,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11639.jpg,2,32370,Watches,./A2_FashionDataset/FashionDataset/train/images_train/32370.jpg,0.04996199
11639,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11639.jpg,3,45157,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45157.jpg,0.050137814
11639,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11639.jpg,4,36772,Watches,./A2_FashionDataset/FashionDataset/train/images_train/36772.jpg,0.05108357
11639,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11639.jpg,5,4715,Watches,./A2_FashionDataset/FashionDataset/train/images_train/4715.jpg,0.05754844
8373,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8373.jpg,1,11142,Scarves,./A2_FashionDataset/FashionDataset/train/images_train/11142.jpg,0.20640823
8373,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8373.jpg,2,8267,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8267.jpg,0.24689431
8373,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8373.jpg,3,4594,Rucksacks,./A2_FashionDataset/FashionDataset/train/images_train/4594.jpg,0.26445132
8373,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8373.jpg,4,38963,Rucksacks,./A2_FashionDataset/FashionDataset/train/images_train/38963.jpg,0.29609728
8373,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8373.jpg,5,12361,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12361.jpg,0.3073872
49510,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49510.jpg,1,14484,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/14484.jpg,0.001688754
49510,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49510.jpg,2,12925,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/12925.jpg,0.0020178568
49510,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49510.jpg,3,42132,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/42132.jpg,0.0049825315
49510,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49510.jpg,4,32744,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/32744.jpg,0.0063073784
49510,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49510.jpg,5,15510,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/15510.jpg,0.008498266
10255,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10255.jpg,1,9261,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/9261.jpg,0.01788013
10255,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10255.jpg,2,13858,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13858.jpg,0.02266566
10255,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10255.jpg,3,13859,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13859.jpg,0.02266566
10255,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10255.jpg,4,13856,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13856.jpg,0.028168634
10255,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/10255.jpg,5,13857,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/13857.jpg,0.028168634
16337,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16337.jpg,1,39790,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/39790.jpg,0.036936842
16337,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16337.jpg,2,14580,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/14580.jpg,0.049034987
16337,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16337.jpg,3,15976,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/15976.jpg,0.056550846
16337,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16337.jpg,4,16338,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16338.jpg,0.060678963
16337,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/16337.jpg,5,37133,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/37133.jpg,0.06307483
42114,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42114.jpg,1,22987,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/22987.jpg,0.04110504
42114,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42114.jpg,2,31228,Capris,./A2_FashionDataset/FashionDataset/train/images_train/31228.jpg,0.044971637
42114,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42114.jpg,3,40068,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/40068.jpg,0.056729063
42114,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42114.jpg,4,28141,Lounge Shorts,./A2_FashionDataset/FashionDataset/train/images_train/28141.jpg,0.06144102
42114,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/42114.jpg,5,40082,Shorts,./A2_FashionDataset/FashionDataset/train/images_train/40082.jpg,0.063245215
28550,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28550.jpg,1,7525,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7525.jpg,0.03995215
28550,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28550.jpg,2,3414,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3414.jpg,0.040718917
28550,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28550.jpg,3,9988,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9988.jpg,0.05221745
28550,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28550.jpg,4,28551,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28551.jpg,0.058782868
28550,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/28550.jpg,5,11272,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11272.jpg,0.064415544
38597,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38597.jpg,1,7069,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7069.jpg,0.045158245
38597,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38597.jpg,2,40141,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/40141.jpg,0.050650373
38597,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38597.jpg,3,41987,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/41987.jpg,0.050650373
38597,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38597.jpg,4,35885,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/35885.jpg,0.05121803
38597,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38597.jpg,5,1645,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/1645.jpg,0.053982455
22968,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/22968.jpg,1,21258,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/21258.jpg,0.010834472
22968,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/22968.jpg,2,25865,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/25865.jpg,0.014425341
22968,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/22968.jpg,3,8517,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8517.jpg,0.016010001
22968,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/22968.jpg,4,37679,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/37679.jpg,0.016192
22968,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/22968.jpg,5,18439,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/18439.jpg,0.016312752
43253,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/43253.jpg,1,34292,Dupatta,./A2_FashionDataset/FashionDataset/train/images_train/34292.jpg,0.012304768
43253,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/43253.jpg,2,42527,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/42527.jpg,0.015916422
43253,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/43253.jpg,3,31068,Dupatta,./A2_FashionDataset/FashionDataset/train/images_train/31068.jpg,0.021355798
43253,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/43253.jpg,4,40588,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/40588.jpg,0.021553712
43253,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/43253.jpg,5,34273,Dupatta,./A2_FashionDataset/FashionDataset/train/images_train/34273.jpg,0.023673546
16219,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/16219.jpg,1,23048,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/23048.jpg,0.064431585
16219,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/16219.jpg,2,19960,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/19960.jpg,0.075225376
16219,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/16219.jpg,3,15182,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/15182.jpg,0.07648857
16219,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/16219.jpg,4,34000,Tops,./A2_FashionDataset/FashionDataset/train/images_train/34000.jpg,0.09426078
16219,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/16219.jpg,5,19603,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/19603.jpg,0.10207787
26999,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/26999.jpg,1,16517,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/16517.jpg,0.0030940045
26999,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/26999.jpg,2,11288,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/11288.jpg,0.003968275
26999,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/26999.jpg,3,28795,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/28795.jpg,0.006182965
26999,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/26999.jpg,4,13348,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/13348.jpg,0.0064713424
26999,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/26999.jpg,5,20910,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/20910.jpg,0.006820862
23314,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23314.jpg,1,28721,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28721.jpg,0.0006995605
23314,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23314.jpg,2,22074,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22074.jpg,0.0021259326
23314,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23314.jpg,3,28694,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28694.jpg,0.0027974534
23314,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23314.jpg,4,32209,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32209.jpg,0.0030040354
23314,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/23314.jpg,5,22067,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/22067.jpg,0.0030841557
39316,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/39316.jpg,1,39317,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/39317.jpg,2.438466e-13
39316,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/39316.jpg,2,33262,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/33262.jpg,3.0319237e-13
39316,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/39316.jpg,3,41755,Tops,./A2_FashionDataset/FashionDataset/train/images_train/41755.jpg,0.086438835
39316,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/39316.jpg,4,43683,Tops,./A2_FashionDataset/FashionDataset/train/images_train/43683.jpg,0.086438835
39316,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/39316.jpg,5,12588,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/12588.jpg,0.09606133
29133,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29133.jpg,1,30666,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/30666.jpg,0.0057455017
29133,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29133.jpg,2,51733,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/51733.jpg,0.008766667
29133,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29133.jpg,3,23739,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/23739.jpg,0.0104653975
29133,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29133.jpg,4,48220,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/48220.jpg,0.010746004
29133,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/29133.jpg,5,8682,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/8682.jpg,0.011591802
15816,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/15816.jpg,1,50604,Trunk,./A2_FashionDataset/FashionDataset/train/images_train/50604.jpg,0.004288114
15816,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/15816.jpg,2,15777,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/15777.jpg,0.0053531043
15816,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/15816.jpg,3,17863,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/17863.jpg,0.007941598
15816,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/15816.jpg,4,28053,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/28053.jpg,0.008892147
15816,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/15816.jpg,5,47254,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/47254.jpg,0.00907857
40754,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40754.jpg,1,44724,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/44724.jpg,0.031632096
40754,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40754.jpg,2,47106,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/47106.jpg,0.03438112
40754,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40754.jpg,3,40753,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40753.jpg,0.038229547
40754,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40754.jpg,4,6122,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/6122.jpg,0.049518175
40754,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40754.jpg,5,40750,Flip Flops,./A2_FashionDataset/FashionDataset/train/images_train/40750.jpg,0.05781789
45037,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45037.jpg,1,44981,Watches,./A2_FashionDataset/FashionDataset/train/images_train/44981.jpg,0.012898527
45037,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45037.jpg,2,49857,Watches,./A2_FashionDataset/FashionDataset/train/images_train/49857.jpg,0.014269251
45037,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45037.jpg,3,23516,Watches,./A2_FashionDataset/FashionDataset/train/images_train/23516.jpg,0.014368588
45037,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45037.jpg,4,19765,Watches,./A2_FashionDataset/FashionDataset/train/images_train/19765.jpg,0.014553722
45037,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45037.jpg,5,49855,Watches,./A2_FashionDataset/FashionDataset/train/images_train/49855.jpg,0.014681788
36376,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36376.jpg,1,36391,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36391.jpg,0.0013009242
36376,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36376.jpg,2,35242,Socks,./A2_FashionDataset/FashionDataset/train/images_train/35242.jpg,0.0021056223
36376,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36376.jpg,3,36400,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36400.jpg,0.0023725487
36376,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36376.jpg,4,36404,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36404.jpg,0.0024102647
36376,Socks,./A2_FashionDataset/FashionDataset/train/images_train/36376.jpg,5,24298,Socks,./A2_FashionDataset/FashionDataset/train/images_train/24298.jpg,0.0033492525
12507,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/12507.jpg,1,11887,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11887.jpg,0.009769652
12507,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/12507.jpg,2,32519,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/32519.jpg,0.01472608
12507,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/12507.jpg,3,7400,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/7400.jpg,0.015254669
12507,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/12507.jpg,4,11878,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11878.jpg,0.01653854
12507,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/12507.jpg,5,9040,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/9040.jpg,0.01826756
48804,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48804.jpg,1,48793,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48793.jpg,0.23567879
48804,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48804.jpg,2,48871,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48871.jpg,0.24570128
48804,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48804.jpg,3,4008,Basketballs,./A2_FashionDataset/FashionDataset/train/images_train/4008.jpg,0.24588156
48804,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48804.jpg,4,38606,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/38606.jpg,0.29638797
48804,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48804.jpg,5,30083,Watches,./A2_FashionDataset/FashionDataset/train/images_train/30083.jpg,0.29797375
33691,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/33691.jpg,1,11920,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11920.jpg,0.0047775297
