id,gender,articleType,season,usage
58110,Women,Earrings,Winter,Casual
58111,Women,Earrings,Winter,Casual
58112,Women,Bangle,Summer,Casual
58115,Women,Earrings,Summer,Casual
58116,Women,Earrings,Spring,Casual
58117,Women,Ring,Spring,Casual
58118,Women,Earrings,Spring,Casual
58121,Women,Earrings,Winter,Casual
58123,Women,Earrings,Summer,Casual
58128,Women,Kajal and Eyeliner,Summer,Casual
58129,Women,Earrings,Summer,Casual
58131,Women,Earrings,Summer,Casual
58132,Women,Earrings,Summer,Casual
58133,Women,Lip Liner,Summer,Casual
58135,Women,Ring,Summer,Casual
58136,Women,Earrings,Summer,Casual
58137,Women,Earrings,Summer,Casual
58138,Men,Earrings,Summer,Casual
58139,Women,Heels,Summer,Casual
58140,Women,Earrings,Summer,Casual
58141,Women,Earrings,Summer,Casual
58143,Unisex,Backpacks,Summer,Casual
58144,Unisex,Backpacks,Summer,Casual
58145,Unisex,Backpacks,Summer,Casual
58146,Unisex,Backpacks,Summer,Casual
58147,Women,Socks,Summer,Casual
58148,Women,Caps,Summer,Casual
58149,Women,Caps,Summer,Casual
58150,Men,Caps,Summer,Casual
58151,Men,Caps,Summer,Casual
58152,Men,Caps,Summer,Casual
58153,Men,Caps,Summer,Casual
58154,Men,Caps,Summer,Casual
58155,Women,Handbags,Summer,Casual
58156,Women,Handbags,Summer,Casual
58157,Women,Handbags,Summer,Casual
58158,Women,Dupatta,Summer,Casual
58159,Women,Wallets,Summer,Casual
58160,Women,Wallets,Summer,Casual
58161,Women,Wallets,Summer,Casual
58162,Women,Bangle,Summer,Casual
58163,Women,Wallets,Summer,Casual
58164,Women,Wallets,Summer,Casual
58165,Women,Wallets,Winter,Casual
58166,Women,Wallets,Summer,Casual
58167,Women,Wallets,Summer,Casual
58168,Women,Wallets,Summer,Casual
58169,Women,Wallets,Summer,Casual
58170,Women,Wallets,Summer,Casual
58171,Women,Handbags,Winter,Casual
58172,Women,Handbags,Winter,Casual
58173,Women,Handbags,Winter,Casual
58174,Women,Handbags,Summer,Casual
58175,Women,Handbags,Winter,Casual
58176,Women,Handbags,Winter,Casual
58177,Women,Handbags,Winter,Casual
58178,Women,Handbags,Winter,Casual
58179,Women,Duffel Bag,Winter,Casual
58180,Women,Handbags,Summer,Casual
58181,Women,Handbags,Summer,Casual
58182,Women,Handbags,Summer,Casual
58183,Women,Handbags,Summer,Casual
58184,Women,Handbags,Winter,Casual
58185,Women,Handbags,Winter,Casual
58186,Women,Handbags,Summer,Casual
58187,Women,Handbags,Summer,Casual
58188,Women,Handbags,Summer,Casual
58189,Women,Handbags,Winter,Casual
58190,Women,Handbags,Winter,Casual
58191,Women,Handbags,Winter,Casual
58194,Women,Handbags,Winter,Casual
58195,Women,Tops,Summer,Casual
58196,Women,Handbags,Summer,Casual
58200,Men,Sports Shoes,Summer,Casual
58201,Men,Wallets,Summer,Casual
58202,Men,Belts,Summer,Casual
58203,Men,Belts,Summer,Casual
58204,Men,Belts,Summer,Casual
58205,Men,Belts,Summer,Casual
58206,Men,Belts,Summer,Casual
58207,Men,Belts,Summer,Casual
58208,Men,Belts,Summer,Casual
58209,Men,Patiala,Summer,Casual
58210,Men,Patiala,Summer,Casual
58211,Men,Patiala,Summer,Casual
58212,Men,Patiala,Summer,Casual
58213,Men,Patiala,Summer,Casual
58214,Men,Patiala,Summer,Casual
58215,Men,Patiala,Summer,Casual
58216,Men,Patiala,Summer,Casual
58218,Women,Patiala,Summer,Casual
58220,Women,Patiala,Summer,Casual
58222,Women,Jeans,Summer,Casual
58225,Women,Tshirts,Summer,Casual
58226,Men,Sandals,Winter,Formal
58227,Men,Sports Sandals,Winter,Formal
58229,Men,Flip Flops,Winter,Casual
58231,Women,Flip Flops,Winter,Casual
58232,Men,Flip Flops,Summer,Casual
58233,Men,Caps,Summer,Casual
58234,Women,Wallets,Summer,Casual
58235,Men,Wallets,Summer,Casual
58236,Women,Handbags,Summer,Casual
58237,Women,Wallets,Summer,Casual
58238,Women,Wallets,Summer,Casual
58239,Women,Wallets,Summer,Casual
58240,Women,Clutches,Summer,Casual
58241,Women,Wallets,Summer,Casual
58242,Women,Wallets,Summer,Casual
58243,Women,Wallets,Summer,Casual
58244,Men,Wallets,Summer,Casual
58245,Women,Wallets,Summer,Casual
58246,Women,Wallets,Summer,Casual
58247,Women,Wallets,Summer,Casual
58248,Women,Wallets,Summer,Casual
58249,Women,Wallets,Summer,Casual
58250,Women,Wallets,Summer,Casual
58251,Women,Wallets,Summer,Casual
58252,Women,Wallets,Summer,Casual
58253,Women,Wallets,Summer,Casual
58254,Women,Wallets,Summer,Casual
58255,Women,Clutches,Summer,Casual
58256,Women,Wallets,Summer,Casual
58257,Women,Wallets,Summer,Casual
58258,Women,Wallets,Summer,Casual
58259,Women,Messenger Bag,Summer,Casual
58260,Women,Wallets,Winter,Casual
58261,Women,Wallets,Summer,Casual
58262,Women,Wallets,Summer,Casual
58263,Women,Wallets,Summer,Casual
58264,Women,Handbags,Winter,Casual
58265,Women,Handbags,Winter,Casual
58266,Women,Handbags,Winter,Casual
58267,Women,Handbags,Winter,Casual
58268,Women,Handbags,Winter,Casual
58269,Women,Handbags,Winter,Casual
58270,Women,Wallets,Winter,Casual
58271,Women,Handbags,Summer,Casual
58272,Women,Wallets,Summer,Casual
58273,Women,Handbags,Winter,Casual
58274,Women,Handbags,Winter,Casual
58275,Women,Backpacks,Winter,Casual
58276,Women,Handbags,Winter,Casual
58277,Women,Messenger Bag,Winter,Casual
58278,Women,Handbags,Winter,Casual
58279,Women,Sports Shoes,Summer,Casual
58280,Women,Handbags,Winter,Casual
58281,Men,Wallets,Summer,Casual
58282,Men,Backpacks,Summer,Casual
58283,Women,Clutches,Winter,Casual
58284,Women,Clutches,Winter,Casual
58286,Men,Boxers,Summer,Casual
58291,Men,Socks,Summer,Casual
58292,Men,Socks,Summer,Casual
58293,Men,Socks,Summer,Casual
58294,Men,Socks,Summer,Casual
58295,Men,Socks,Summer,Casual
58296,Men,Socks,Summer,Casual
58297,Men,Socks,Summer,Casual
58298,Men,Socks,Summer,Casual
58299,Men,Socks,Summer,Casual
58300,Men,Socks,Summer,Casual
58301,Women,Socks,Summer,Casual
58304,Men,Socks,Summer,Casual
58305,Men,Socks,Summer,Casual
58306,Men,Socks,Summer,Casual
58307,Men,Socks,Summer,Casual
58308,Men,Socks,Summer,Casual
58309,Men,Socks,Summer,Casual
58310,Men,Socks,Summer,Casual
58311,Men,Socks,Summer,Casual
58312,Men,Watches,Summer,Casual
58313,Women,Socks,Summer,Casual
58314,Women,Socks,Summer,Casual
58315,Women,Socks,Summer,Casual
58316,Women,Socks,Summer,Casual
58317,Women,Socks,Summer,Casual
58318,Women,Perfume and Body Mist,Summer,Casual
58319,Women,Socks,Summer,Casual
58320,Women,Socks,Summer,Casual
58321,Women,Socks,Summer,Casual
58322,Women,Socks,Summer,Casual
58323,Men,Socks,Summer,Casual
58324,Women,Flip Flops,Winter,Casual
58325,Men,Flip Flops,Winter,Casual
58326,Women,Flip Flops,Winter,Casual
58327,Women,Flip Flops,Winter,Casual
58328,Women,Flip Flops,Winter,Casual
58329,Women,Flip Flops,Summer,Casual
58330,Men,Flip Flops,Summer,Casual
58331,Women,Flip Flops,Winter,Casual
58332,Men,Flip Flops,Winter,Casual
58333,Women,Flip Flops,Winter,Casual
58334,Men,Flip Flops,Winter,Casual
58335,Men,Flip Flops,Summer,Casual
58336,Men,Flip Flops,Winter,Casual
58337,Women,Flip Flops,Winter,Casual
58338,Women,Flip Flops,Winter,Casual
58339,Women,Flip Flops,Winter,Casual
58340,Women,Flip Flops,Winter,Casual
58349,Men,Tshirts,Summer,Casual
58351,Men,Tshirts,Summer,Casual
58357,Men,Tshirts,Summer,Casual
58358,Men,Tshirts,Summer,Casual
58372,Women,Tshirts,Summer,Casual
58375,Men,Tshirts,Summer,Casual
58381,Men,Tshirts,Summer,Casual
58385,Men,Tshirts,Summer,Casual
58394,Men,Tshirts,Summer,Casual
58395,Men,Tshirts,Summer,Casual
58411,Men,Jeans,Fall,Casual
58418,Women,Jeans,Summer,Casual
58425,Women,Kurtas,Summer,Casual
58439,Women,Tops,Summer,Casual
58444,Women,Watches,Winter,Casual
58445,Women,Watches,Winter,Casual
58446,Women,Kurtas,Fall,Ethnic
58447,Men,Watches,Winter,Casual
58448,Men,Watches,Winter,Casual
58449,Men,Watches,Winter,Casual
58450,Men,Watches,Winter,Casual
58451,Men,Watches,Winter,Casual
58452,Men,Watches,Winter,Casual
58453,Men,Watches,Winter,Casual
58454,Men,Socks,Winter,Casual
58455,Women,Watches,Winter,Casual
58456,Men,Watches,Winter,Casual
58458,Boys,Tshirts,Summer,Casual
58459,Boys,Tshirts,Summer,Casual
58460,Boys,Tshirts,Summer,Casual
58463,Men,Belts,Summer,Casual
58464,Men,Belts,Summer,Casual
58465,Men,Belts,Summer,Casual
58466,Men,Belts,Summer,Casual
58467,Men,Belts,Summer,Casual
58468,Women,Belts,Summer,Casual
58470,Men,Belts,Summer,Casual
58471,Men,Wallets,Summer,Casual
58472,Men,Wallets,Summer,Casual
58473,Men,Wallets,Summer,Casual
58474,Men,Wallets,Summer,Casual
58475,Men,Wallets,Summer,Casual
58476,Men,Wallets,Summer,Casual
58477,Men,Wallets,Summer,Casual
58478,Men,Wallets,Summer,Casual
58479,Men,Wallets,Summer,Casual
58480,Men,Wallets,Summer,Casual
58481,Men,Wallets,Summer,Casual
58482,Men,Wallets,Summer,Casual
58483,Men,Wallets,Summer,Casual
58484,Men,Wallets,Summer,Casual
58485,Men,Wallets,Summer,Casual
58486,Men,Wallets,Summer,Casual
58487,Men,Wallets,Summer,Casual
58488,Women,Heels,Winter,Casual
58489,Women,Dresses,Summer,Casual
58490,Women,Tops,Summer,Casual
58491,Women,Shorts,Summer,Casual
58492,Women,Tunics,Summer,Casual
58493,Women,Dresses,Summer,Casual
58494,Women,Kurtas,Summer,Casual
58495,Men,Tops,Summer,Casual
58496,Men,Tshirts,Summer,Casual
58497,Women,Tops,Summer,Casual
58498,Women,Tops,Summer,Casual
58499,Women,Dresses,Summer,Casual
58500,Women,Dresses,Summer,Casual
58501,Women,Dresses,Summer,Ethnic
58502,Women,Dresses,Summer,Ethnic
58503,Women,Kurtas,Summer,Casual
58504,Women,Kurtas,Summer,Ethnic
58505,Women,Dresses,Summer,Casual
58506,Men,Kurta Sets,Summer,Casual
58507,Women,Tops,Summer,Casual
58508,Women,Tshirts,Summer,Casual
58509,Women,Dresses,Summer,Casual
58510,Women,Dresses,Summer,Casual
58511,Men,Tshirts,Summer,Casual
58512,Men,Tunics,Summer,Casual
58513,Women,Dresses,Summer,Casual
58514,Women,Dresses,Summer,Casual
58515,Men,Dresses,Summer,Casual
58516,Women,Dresses,Summer,Casual
58517,Women,Dresses,Summer,Casual
58518,Men,Tshirts,Summer,Casual
58519,Men,Kajal and Eyeliner,Summer,Casual
58520,Women,Tops,Summer,Casual
58521,Men,Socks,Summer,Casual
58522,Unisex,Backpacks,Summer,Casual
58523,Women,Sports Shoes,Summer,Casual
58524,Women,Wallets,Summer,Casual
58525,Women,Wallets,Summer,Casual
58526,Men,Shirts,Summer,Casual
58527,Men,Sunglasses,Winter,Casual
58528,Men,Sunglasses,Winter,Casual
58529,Men,Sunglasses,Winter,Casual
58530,Men,Sunglasses,Winter,Casual
58531,Men,Sunglasses,Winter,Casual
58532,Men,Sunglasses,Winter,Casual
58533,Men,Sunglasses,Winter,Casual
58534,Men,Sunglasses,Winter,Casual
58535,Men,Sunglasses,Winter,Casual
58536,Men,Sunglasses,Winter,Casual
58537,Men,Sunglasses,Winter,Casual
58538,Men,Sunglasses,Winter,Casual
58539,Men,Sunglasses,Winter,Casual
58540,Men,Sunglasses,Winter,Casual
58541,Men,Sunglasses,Winter,Casual
58542,Men,Sunglasses,Winter,Casual
58543,Men,Sunglasses,Winter,Casual
58544,Men,Sunglasses,Winter,Casual
58545,Men,Sunglasses,Winter,Casual
58546,Women,Sunglasses,Winter,Casual
58547,Men,Sunglasses,Winter,Casual
58548,Women,Sunglasses,Winter,Casual
58549,Men,Sunglasses,Winter,Casual
58550,Men,Sunglasses,Winter,Casual
58551,Men,Sunglasses,Winter,Casual
58552,Men,Sunglasses,Winter,Casual
58553,Men,Sunglasses,Winter,Casual
58555,Men,Formal Shoes,Winter,Casual
58559,Men,Tshirts,Summer,Casual
58560,Women,Jeans,Summer,Casual
58561,Women,Jeans,Summer,Casual
58562,Women,Jeans,Summer,Casual
58563,Men,Shirts,Fall,Casual
58565,Men,Tshirts,Summer,Casual
58566,Men,Tshirts,Summer,Casual
58567,Women,Stockings,Summer,Casual
58569,Men,Tshirts,Summer,Casual
58570,Men,Tshirts,Summer,Casual
58571,Women,Lounge Shorts,Summer,Casual
58573,Men,Tshirts,Summer,Casual
58574,Women,Tops,Summer,Casual
58576,Women,Tshirts,Summer,Casual
58577,Men,Tshirts,Summer,Casual
58581,Men,Heels,Summer,Casual
58586,Women,Necklace and Chains,Winter,Casual
58588,Women,Ring,Summer,Casual
58589,Women,Handbags,Summer,Casual
58590,Men,Necklace and Chains,Summer,Casual
58591,Women,Necklace and Chains,Summer,Casual
58600,Women,Tops,Summer,Casual
58603,Women,Jewellery Set,Summer,Casual
58605,Women,Earrings,Winter,Casual
58606,Women,Earrings,Winter,Casual
58607,Women,Earrings,Summer,Casual
58608,Women,Earrings,Winter,Casual
58609,Women,Earrings,Summer,Casual
58610,Women,Earrings,Summer,Casual
58611,Women,Bangle,Summer,Casual
58612,Women,Earrings,Summer,Casual
58614,Women,Earrings,Summer,Casual
58615,Women,Earrings,Summer,Casual
58616,Women,Earrings,Summer,Casual
58618,Women,Earrings,Summer,Casual
58619,Women,Earrings,Summer,Casual
58620,Women,Earrings,Summer,Casual
58621,Women,Earrings,Summer,Casual
58622,Women,Tshirts,Summer,Casual
58624,Boys,Tshirts,Summer,Casual
58625,Women,Flip Flops,Winter,Casual
58626,Men,Flip Flops,Summer,Casual
58627,Men,Tshirts,Summer,Casual
58628,Women,Belts,Summer,Casual
58629,Women,Flip Flops,Winter,Casual
58634,Women,Socks,Summer,Casual
58635,Men,Socks,Summer,Casual
58636,Men,Socks,Summer,Casual
58637,Men,Socks,Summer,Casual
58638,Men,Socks,Summer,Casual
58639,Men,Socks,Summer,Casual
58640,Men,Socks,Summer,Casual
58641,Men,Socks,Summer,Casual
58642,Men,Socks,Summer,Casual
58643,Women,Dresses,Summer,Casual
58644,Women,Dresses,Summer,Casual
58645,Women,Kurtas,Summer,Ethnic
58646,Women,Tshirts,Summer,Casual
58647,Women,Dresses,Summer,Ethnic
58648,Women,Tunics,Summer,Casual
58652,Women,Tops,Summer,Casual
58653,Women,Kurtas,Summer,Ethnic
58654,Women,Kurtas,Summer,Ethnic
58655,Women,Kurtas,Summer,Ethnic
58656,Women,Dupatta,Summer,Casual
58657,Women,Dupatta,Summer,Ethnic
58658,Women,Dupatta,Summer,Ethnic
58659,Women,Dupatta,Summer,Ethnic
58660,Women,Dupatta,Summer,Casual
58661,Women,Dupatta,Summer,Ethnic
58662,Men,Stoles,Summer,Casual
58663,Women,Dupatta,Summer,Ethnic
58664,Women,Kurtas,Summer,Ethnic
58666,Women,Kurtas,Summer,Ethnic
58667,Women,Kurtas,Summer,Ethnic
58668,Women,Dresses,Summer,Casual
58669,Women,Dupatta,Summer,Ethnic
58670,Women,Dresses,Summer,Casual
58671,Women,Kurtas,Summer,Ethnic
58672,Women,Kurtas,Summer,Ethnic
58673,Women,Dupatta,Summer,Ethnic
58674,Women,Kurtas,Summer,Ethnic
58675,Women,Kurtas,Summer,Ethnic
58676,Women,Tunics,Summer,Casual
58677,Women,Dupatta,Summer,Ethnic
58678,Women,Tunics,Summer,Ethnic
58680,Women,Dresses,Summer,Ethnic
58681,Women,Dupatta,Summer,Ethnic
58682,Women,Kurtas,Summer,Ethnic
58683,Women,Dupatta,Summer,Ethnic
58684,Women,Kurtas,Summer,Ethnic
58685,Women,Night suits,Summer,Casual
58686,Women,Kurta Sets,Summer,Ethnic
58687,Women,Dupatta,Summer,Ethnic
58689,Women,Kurtas,Summer,Ethnic
58690,Women,Dupatta,Summer,Ethnic
58691,Women,Dupatta,Summer,Ethnic
58692,Women,Dupatta,Summer,Ethnic
58693,Women,Kurtas,Summer,Ethnic
58694,Women,Kurtas,Summer,Ethnic
58695,Women,Dupatta,Summer,Ethnic
58696,Women,Dupatta,Summer,Ethnic
58698,Women,Stoles,Summer,Casual
58700,Women,Tops,Summer,Ethnic
58701,Women,Kurtas,Summer,Casual
58702,Women,Dresses,Summer,Casual
58703,Women,Dresses,Summer,Ethnic
58718,Women,Dupatta,Summer,Ethnic
58719,Women,Dupatta,Summer,Casual
58720,Men,Tshirts,Summer,Casual
58722,Men,Tshirts,Summer,Casual
58723,Men,Tshirts,Summer,Casual
58724,Men,Tshirts,Summer,Casual
58725,Women,Tshirts,Summer,Casual
58726,Men,Tshirts,Summer,Casual
58727,Women,Tshirts,Summer,Casual
58728,Women,Tshirts,Summer,Casual
58729,Women,Tshirts,Summer,Casual
58730,Women,Tops,Summer,Casual
58731,Women,Tshirts,Summer,Casual
58732,Men,Tshirts,Summer,Casual
58734,Men,Tshirts,Summer,Casual
58735,Women,Tops,Summer,Casual
58736,Women,Leggings,Summer,Casual
58737,Women,Tops,Summer,Ethnic
58738,Women,Tops,Summer,Casual
58740,Men,Tshirts,Summer,Casual
58741,Men,Tshirts,Summer,Casual
58742,Men,Tshirts,Summer,Casual
58743,Men,Tshirts,Summer,Casual
58744,Men,Tshirts,Summer,Casual
58745,Women,Socks,Summer,Casual
58765,Men,Kurtis,Summer,Casual
58770,Men,Shirts,Summer,Casual
58793,Men,Shirts,Summer,Casual
58794,Men,Shirts,Summer,Casual
58795,Men,Shirts,Summer,Casual
58796,Men,Shirts,Summer,Casual
58797,Men,Shirts,Summer,Casual
58798,Men,Shirts,Fall,Casual
58800,Men,Shirts,Summer,Casual
58801,Men,Shirts,Summer,Casual
58802,Men,Shirts,Summer,Formal
58805,Men,Shirts,Summer,Casual
58807,Men,Tshirts,Summer,Casual
58808,Men,Shirts,Summer,Casual
58809,Men,Shirts,Summer,Formal
58810,Men,Shirts,Summer,Casual
58815,Women,Flip Flops,Winter,Casual
58816,Women,Flip Flops,Winter,Casual
58817,Women,Heels,Winter,Casual
58818,Women,Sports Sandals,Winter,Casual
58819,Women,Heels,Winter,Casual
58820,Men,Sandals,Fall,Casual
58821,Men,Watches,Winter,Casual
58822,Men,Watches,Winter,Casual
58823,Men,Watches,Winter,Casual
58825,Women,Socks,Winter,Casual
58827,Men,Watches,Winter,Casual
58828,Women,Watches,Winter,Casual
58829,Women,Pendant,Winter,Casual
58830,Men,Tshirts,Winter,Casual
58831,Women,Watches,Winter,Casual
58832,Women,Watches,Winter,Casual
58833,Women,Cufflinks,Winter,Casual
58834,Women,Cufflinks,Winter,Casual
58835,Women,Cufflinks,Fall,Casual
58836,Women,Ring,Fall,Casual
58837,Women,Cufflinks,Fall,Casual
58838,Women,Earrings,Fall,Casual
58839,Women,Cufflinks,Fall,Casual
58840,Women,Cufflinks,Summer,Casual
58841,Women,Cufflinks,Fall,Casual
58842,Women,Cufflinks,Fall,Casual
58843,Women,Bangle,Fall,Casual
58844,Men,Cufflinks,Fall,Casual
58845,Women,Cufflinks,Fall,Casual
58846,Women,Bangle,Summer,Casual
58847,Women,Cufflinks,Fall,Casual
58848,Men,Cufflinks,Fall,Casual
58849,Women,Cufflinks,Fall,Casual
58850,Women,Cufflinks,Fall,Casual
58851,Women,Cufflinks,Fall,Casual
58852,Women,Flip Flops,Fall,Casual
58853,Women,Cufflinks,Summer,Casual
58854,Women,Cufflinks,Fall,Casual
58855,Women,Earrings,Fall,Casual
58856,Women,Cufflinks,Summer,Casual
58857,Men,Flip Flops,Fall,Casual
58858,Women,Cufflinks,Fall,Casual
58859,Men,Cufflinks,Fall,Casual
58860,Women,Cufflinks,Fall,Casual
58861,Women,Cufflinks,Fall,Casual
58862,Women,Cufflinks,Fall,Casual
58863,Women,Cufflinks,Summer,Casual
58864,Women,Bangle,Fall,Casual
58865,Women,Earrings,Fall,Casual
58867,Women,Earrings,Fall,Casual
58868,Women,Earrings,Summer,Casual
58869,Women,Cufflinks,Fall,Casual
58870,Women,Cufflinks,Fall,Casual
58871,Women,Cufflinks,Fall,Casual
58872,Men,Ties,Summer,Casual
58873,Men,Ties,Summer,Casual
58874,Men,Ties,Summer,Casual
58875,Men,Ties,Summer,Casual
58876,Men,Ties,Summer,Casual
58877,Men,Ties,Summer,Casual
58878,Men,Ties,Summer,Casual
58879,Men,Ties,Summer,Casual
58880,Women,Perfume and Body Mist,Summer,Casual
58881,Men,Ties,Summer,Formal
58882,Men,Ties,Summer,Casual
58883,Men,Ties,Summer,Casual
58884,Women,Perfume and Body Mist,Summer,Casual
58885,Men,Ties,Summer,Casual
58886,Women,Perfume and Body Mist,Summer,Casual
58887,Women,Perfume and Body Mist,Summer,Casual
58888,Women,Perfume and Body Mist,Summer,Casual
58889,Men,Ties,Summer,Casual
58890,Men,Ties,Summer,Casual
58891,Women,Perfume and Body Mist,Summer,Casual
58892,Men,Ties,Summer,Casual
58893,Men,Ties,Summer,Casual
58894,Men,Ties,Summer,Casual
58895,Men,Ties,Summer,Casual
58896,Men,Ties,Summer,Casual
58897,Men,Ties,Summer,Formal
58898,Men,Ties,Summer,Casual
58899,Men,Ties,Summer,Casual
58900,Men,Ties,Summer,Casual
58901,Men,Ties,Summer,Casual
58902,Men,Ties,Summer,Casual
58903,Men,Ties,Summer,Casual
58904,Men,Ties,Summer,Casual
58905,Men,Ties,Summer,Casual
58906,Men,Ties,Summer,Casual
58907,Men,Ties,Summer,Casual
58908,Men,Ties,Summer,Formal
58909,Men,Ties,Summer,Casual
58910,Men,Ties,Summer,Casual
58911,Men,Ties,Summer,Casual
58912,Men,Ties,Summer,Casual
58913,Men,Ties,Summer,Casual
58914,Men,Ties,Summer,Casual
58915,Men,Ties,Summer,Formal
58916,Men,Ties,Summer,Casual
58917,Men,Ties,Summer,Casual
58918,Men,Ties,Summer,Casual
58919,Men,Ties,Summer,Casual
58920,Men,Messenger Bag,Summer,Casual
58921,Men,Messenger Bag,Winter,Casual
58922,Men,Accessory Gift Set,Winter,Casual
58923,Men,Messenger Bag,Winter,Casual
58924,Men,Accessory Gift Set,Winter,Casual
58925,Women,Mobile Pouch,Summer,Casual
58926,Men,Handbags,Summer,Casual
58928,Women,Messenger Bag,Summer,Casual
58931,Women,Clutches,Summer,Casual
58932,Women,Clutches,Summer,Casual
58934,Men,Watches,Winter,Casual
58935,Women,Watches,Winter,Casual
58937,Men,Watches,Winter,Casual
58939,Men,Watches,Winter,Casual
58940,Women,Watches,Winter,Casual
58941,Women,Watches,Winter,Casual
58942,Women,Perfume and Body Mist,Winter,Casual
58943,Women,Perfume and Body Mist,Spring,Casual
58944,Women,Perfume and Body Mist,Spring,Casual
58945,Women,Perfume and Body Mist,Spring,Casual
58946,Women,Perfume and Body Mist,Spring,Casual
58947,Women,Deodorant,Spring,Casual
58948,Women,Deodorant,Spring,Casual
58949,Women,Perfume and Body Mist,Spring,Casual
58950,Women,Deodorant,Spring,Casual
58951,Men,Deodorant,Spring,Casual
58952,Men,Perfume and Body Mist,Spring,Casual
58954,Men,Deodorant,Spring,Casual
58955,Men,Deodorant,Spring,Casual
58956,Men,Deodorant,Spring,Casual
58958,Men,Deodorant,Spring,Casual
58959,Men,Deodorant,Spring,Casual
58960,Women,Perfume and Body Mist,Spring,Casual
58961,Women,Perfume and Body Mist,Spring,Casual
58962,Women,Perfume and Body Mist,Spring,Casual
58963,Men,Deodorant,Spring,Casual
58964,Men,Deodorant,Spring,Casual
58965,Men,Perfume and Body Mist,Spring,Casual
58966,Women,Perfume and Body Mist,Spring,Casual
58967,Men,Deodorant,Spring,Casual
58968,Women,Perfume and Body Mist,Spring,Casual
58969,Men,Deodorant,Spring,Casual
58970,Women,Perfume and Body Mist,Spring,Casual
58971,Women,Perfume and Body Mist,Spring,Casual
58972,Women,Deodorant,Spring,Casual
58973,Men,Perfume and Body Mist,Spring,Casual
58974,Women,Deodorant,Spring,Casual
58975,Women,Deodorant,Spring,Casual
58976,Women,Perfume and Body Mist,Spring,Casual
58977,Women,Deodorant,Spring,Casual
58978,Men,Deodorant,Spring,Casual
58979,Men,Deodorant,Spring,Casual
58980,Women,Deodorant,Spring,Casual
58981,Men,Deodorant,Spring,Casual
58982,Women,Deodorant,Spring,Casual
58983,Women,Deodorant,Spring,Casual
58984,Women,Deodorant,Spring,Casual
58985,Women,Deodorant,Spring,Casual
58986,Women,Deodorant,Spring,Casual
58987,Women,Deodorant,Spring,Casual
58988,Women,Deodorant,Spring,Casual
58989,Women,Perfume and Body Mist,Spring,Casual
58990,Women,Perfume and Body Mist,Spring,Casual
58991,Men,Deodorant,Spring,Casual
58992,Men,Deodorant,Spring,Casual
59002,Women,Deodorant,Spring,Casual
59003,Women,Deodorant,Spring,Casual
59004,Women,Deodorant,Spring,Casual
59005,Women,Deodorant,Spring,Casual
59006,Women,Deodorant,Spring,Casual
59008,Women,Sports Shoes,Summer,Sports
59010,Men,Sports Shoes,Summer,Casual
59011,Men,Sports Shoes,Fall,Sports
59012,Men,Sports Shoes,Summer,Casual
59013,Men,Sports Shoes,Fall,Casual
59014,Men,Sports Shoes,Fall,Sports
59015,Men,Sports Shoes,Fall,Sports
59016,Men,Sports Shoes,Fall,Casual
59017,Men,Flip Flops,Summer,Casual
59018,Women,Heels,Winter,Casual
59019,Women,Heels,Winter,Casual
59020,Women,Heels,Winter,Casual
59021,Women,Heels,Winter,Casual
59022,Women,Heels,Winter,Casual
59023,Women,Flip Flops,Winter,Casual
59024,Women,Flip Flops,Winter,Casual
59025,Women,Heels,Winter,Casual
59026,Women,Heels,Winter,Casual
59027,Women,Heels,Winter,Casual
59028,Women,Heels,Winter,Casual
59029,Women,Heels,Winter,Casual
59030,Women,Handbags,Winter,Casual
59031,Women,Heels,Winter,Casual
59032,Women,Heels,Winter,Casual
59033,Women,Heels,Winter,Casual
59034,Women,Heels,Winter,Casual
59035,Women,Heels,Winter,Casual
59036,Women,Flip Flops,Winter,Casual
59037,Women,Flip Flops,Winter,Casual
59038,Women,Flip Flops,Winter,Casual
59039,Women,Flip Flops,Winter,Casual
59040,Women,Flip Flops,Winter,Casual
59042,Women,Duffel Bag,Winter,Casual
59043,Women,Heels,Winter,Casual
59044,Women,Heels,Winter,Casual
59045,Women,Sports Shoes,Winter,Casual
59046,Women,Handbags,Winter,Casual
59047,Women,Handbags,Winter,Casual
59048,Women,Heels,Winter,Casual
59049,Women,Handbags,Winter,Casual
59050,Women,Heels,Winter,Casual
59051,Women,Sports Sandals,Winter,Casual
59052,Women,Heels,Winter,Casual
59053,Women,Heels,Winter,Casual
59054,Women,Messenger Bag,Winter,Casual
59055,Women,Sports Sandals,Winter,Casual
59056,Women,Sports Shoes,Winter,Casual
59058,Women,Shirts,Summer,Casual
59059,Women,Kurtas,Summer,Ethnic
59060,Women,Kurtas,Summer,Ethnic
59061,Women,Dresses,Summer,Ethnic
59062,Women,Shirts,Summer,Casual
59063,Women,Kurtas,Summer,Casual
59064,Women,Bra,Summer,Casual
59065,Women,Bra,Summer,Casual
59066,Women,Bra,Summer,Casual
59067,Women,Bra,Summer,Casual
59068,Women,Tshirts,Summer,Casual
59069,Men,Bra,Summer,Casual
59070,Women,Bra,Summer,Casual
59071,Men,Bra,Summer,Casual
59072,Women,Bra,Summer,Casual
59073,Women,Bra,Summer,Casual
59074,Women,Bra,Summer,Casual
59075,Men,Bra,Summer,Casual
59076,Women,Bra,Summer,Casual
59077,Men,Bra,Summer,Casual
